drawdown_trigger,vix_min,fwd_days,ticker,n,mean,median,win_rate,outperf_rate_vs_spx,spx_mean,spx_median,spx_win_rate
-0.15,,252,INDA,11.0,0.18327073236190347,0.10638583153772574,1.0,0.4,0.12353331433805138,0.1293950884537527,0.8484848484848485
-0.15,,252,KSA,10.0,0.13141506603391084,0.08725016833668753,0.7,0.2222222222222222,0.12353331433805138,0.1293950884537527,0.8484848484848485
-0.15,,252,QAT,10.0,0.006296039720229518,-0.029818484549499702,0.3,0.0,0.12353331433805138,0.1293950884537527,0.8484848484848485
-0.15,,252,UAE,10.0,0.0637446367567903,0.010699965054160487,0.6,0.1111111111111111,0.12353331433805138,0.1293950884537527,0.8484848484848485
-0.15,,252,VNM,25.0,-0.02106295899061885,-0.056793199905057046,0.4,0.08333333333333333,0.12353331433805138,0.1293950884537527,0.8484848484848485
-0.2,,63,ECH,22.0,0.058374356542854854,0.07635816456084576,0.7727272727272727,0.5454545454545454,0.02927198162204023,0.051345868480964785,0.7727272727272727
-0.2,,63,EIDO,12.0,0.04780783155844246,0.05044397372306719,0.6666666666666666,0.36363636363636365,0.02927198162204023,0.051345868480964785,0.7727272727272727
-0.2,,63,EPU,17.0,0.08697339769573523,0.09944456867717522,0.7058823529411765,0.625,0.02927198162204023,0.051345868480964785,0.7727272727272727
-0.2,,63,EWW,22.0,0.03828895933481432,0.08674288371350902,0.6363636363636364,0.6818181818181818,0.02927198162204023,0.051345868480964785,0.7727272727272727
-0.2,,63,EWZ,22.0,0.043652805062662,0.0646019051477219,0.6363636363636364,0.45454545454545453,0.02927198162204023,0.051345868480964785,0.7727272727272727
-0.2,,63,INDA,5.0,-0.019472380858918715,-0.009317550492482951,0.4,0.25,0.02927198162204023,0.051345868480964785,0.7727272727272727
-0.2,,63,KSA,5.0,0.023504292979817175,-0.0002311659152233192,0.4,0.25,0.02927198162204023,0.051345868480964785,0.7727272727272727
-0.2,,63,QAT,5.0,0.016974064394840126,4.079712845150851e-05,0.6,0.25,0.02927198162204023,0.051345868480964785,0.7727272727272727
-0.2,,63,UAE,5.0,-0.013479380303300292,-0.03251022686669891,0.2,0.0,0.02927198162204023,0.051345868480964785,0.7727272727272727
-0.2,,63,VNM,16.0,-0.0019889891361840883,-0.014560937821452014,0.3125,0.2,0.02927198162204023,0.051345868480964785,0.7727272727272727
-0.2,,126,ECH,22.0,0.14268358060957567,0.11704575605248568,0.8636363636363636,0.5909090909090909,0.07732979433033775,0.08682680171098589,0.8181818181818182
-0.2,,126,EIDO,12.0,0.0736936735017826,0.03973491758804515,0.75,0.18181818181818182,0.07732979433033775,0.08682680171098589,0.8181818181818182
-0.2,,126,EPU,17.0,0.15781865042389884,0.1620070479851754,0.8235294117647058,0.625,0.07732979433033775,0.08682680171098589,0.8181818181818182
-0.2,,126,EWW,22.0,0.12398979972477943,0.18420614329483842,0.7727272727272727,0.7272727272727273,0.07732979433033775,0.08682680171098589,0.8181818181818182
-0.2,,126,EWZ,22.0,0.11665937022770091,0.08045461316468006,0.7727272727272727,0.5,0.07732979433033775,0.08682680171098589,0.8181818181818182
-0.2,,126,INDA,5.0,0.03246110329682554,0.012264344314241837,0.6,0.5,0.07732979433033775,0.08682680171098589,0.8181818181818182
-0.2,,126,KSA,5.0,0.03211988100686747,-0.07151080813854216,0.4,0.25,0.07732979433033775,0.08682680171098589,0.8181818181818182
