drawdown_trigger,vix_min,fwd_days,ticker,n,mean,median,win_rate,outperf_rate_vs_spx,spx_mean,spx_median,spx_win_rate
-0.2,25.0,252,EWZ,12.0,0.34761584064727247,0.17775269302870578,0.75,0.3333333333333333,0.2219896664494918,0.19144530726337128,0.9166666666666666
-0.2,25.0,252,INDA,4.0,0.21208794029377914,0.06144391468002919,1.0,0.3333333333333333,0.2219896664494918,0.19144530726337128,0.9166666666666666
-0.2,25.0,252,KSA,4.0,0.11615247147366892,-0.023888422938629084,0.25,0.3333333333333333,0.2219896664494918,0.19144530726337128,0.9166666666666666
-0.2,25.0,252,QAT,4.0,0.034940959280119616,-0.06717910162284968,0.25,0.0,0.2219896664494918,0.19144530726337128,0.9166666666666666
-0.2,25.0,252,UAE,4.0,0.07056390575195634,-0.029687748539841574,0.5,0.0,0.2219896664494918,0.19144530726337128,0.9166666666666666
-0.2,25.0,252,VNM,8.0,0.03672657936359672,-0.03585578983451565,0.375,0.14285714285714285,0.2219896664494918,0.19144530726337128,0.9166666666666666
-0.25,25.0,63,ECH,12.0,0.1281105720881026,0.15423130835059307,0.9166666666666666,0.5833333333333334,0.0677520265010053,0.09825244232527186,0.8333333333333334
-0.25,25.0,63,EIDO,6.0,0.08462522037100954,0.06065064533307141,0.8333333333333334,0.2,0.0677520265010053,0.09825244232527186,0.8333333333333334
-0.25,25.0,63,EPU,8.0,0.18540762162132263,0.19280826730968692,1.0,0.5714285714285714,0.0677520265010053,0.09825244232527186,0.8333333333333334
-0.25,25.0,63,EWW,12.0,0.08360800389672744,0.127362781994246,0.75,0.5833333333333334,0.0677520265010053,0.09825244232527186,0.8333333333333334
-0.25,25.0,63,EWZ,12.0,0.13951079820687784,0.16805131987521738,0.9166666666666666,0.6666666666666666,0.0677520265010053,0.09825244232527186,0.8333333333333334
-0.25,25.0,63,INDA,3.0,-0.023884185060935592,0.023540983947011984,0.6666666666666666,0.0,0.0677520265010053,0.09825244232527186,0.8333333333333334
-0.25,25.0,63,KSA,3.0,0.04013414705578766,-0.06992066476706416,0.3333333333333333,0.5,0.0677520265010053,0.09825244232527186,0.8333333333333334
-0.25,25.0,63,QAT,3.0,0.033783881544903825,4.020413262906253e-05,0.6666666666666666,0.5,0.0677520265010053,0.09825244232527186,0.8333333333333334
-0.25,25.0,63,UAE,3.0,0.009503097296603147,-0.015020124027701587,0.3333333333333333,0.0,0.0677520265010053,0.09825244232527186,0.8333333333333334
-0.25,25.0,63,VNM,7.0,0.05385992746181088,0.015028886461174729,0.5714285714285714,0.3333333333333333,0.0677520265010053,0.09825244232527186,0.8333333333333334
-0.25,25.0,126,ECH,12.0,0.22930995385716804,0.19901027291195184,0.9166666666666666,0.6666666666666666,0.14609742133883655,0.14288255839887765,0.9166666666666666
