,06L.SG,07K.F,0A6X.L,0A7W.L,0HL8.L,0I3G.L,0TD7.L,0U8N.L,1010.SR,1020.SR,17SA.F,29P.F,29P.MU,9IFA.F,ABQK.QA,AESGENER.SN,AGUAS-A.SN,AHCS.QA
2011-05-31,,-0.023534740701963708,,,,,,,,-0.018134577372093008,,,,,0.030348779243336566,,0.03834554492995168,0.26194391775651416
2011-06-30,,-1.0119036257741503,,,,,,,,-0.031662431909563415,,,,,-0.017673095790832427,,-0.0010628332207481828,-0.18363819348264288
2011-07-31,,0.07895206391253762,,,,,,,,-0.07629416127639954,,,,,0.053973566663259254,,0.03645588279489842,-0.035180872711725875
2011-08-31,,-0.13414531909901994,,,,,,,,-0.03539811453920649,,,,,0.1024179502642395,,0.0473419443590144,-0.08287271180134614
2011-09-30,,-0.16902309562673712,,,,,,,,0.02752307513308394,,,,,-0.11612900799649062,,-0.00461093860182149,-0.013855658964822992
2011-11-30,,-0.03279441166423447,,,,,,,,-0.015105782740833185,,,,,0.0805559090850898,,-0.019024396159296186,-0.006250458436403261
2011-12-31,,0.050850751923886106,,,,,,,,0.02760708853874183,,,,,0.07969122154096508,,0.04627666490076354,0.0
2012-01-31,,0.016124399781353382,,,,,,,,0.08059714589598355,,,,,0.12976205825971565,,-0.02151089417016272,-0.023899467148764564
2012-02-29,,-0.03173711830099546,,,,,,,,0.34806654174726925,,,,,0.09423686997960035,,-0.009911355996145677,0.0019338192715014912
2012-03-31,,0.0,,,,,,,,0.15573768789191322,,,,,-0.016393527151540743,,0.011465671668596578,0.2250801785390093
2012-04-30,,0.0,,,,,,,,0.014184329605710477,,,,,0.2083335296386657,,0.09893810216970955,-0.024147137073934455
2012-05-31,,-0.2131211837782243,,,,,,,-0.06800000956937935,-0.16958036897720163,,,,,-0.1586207540393395,,-0.026560516306130766,-0.02662743371840315
2012-06-30,,0.10418064561670448,,,,,,,-0.00858361678633679,-0.02315784681463129,,,,,-0.07377044793401055,,0.033233268439004426,-0.03343458509106223
2012-07-31,,-1.0040303347604012,,,,,,,-0.008658161618356863,0.07543095412865419,,,,,-0.0035397142522121117,,0.02519594050628937,-0.0031441839399329874
2012-08-31,,-0.17855886183779468,,,,,,,0.015283615870072209,0.138276652165652,,,,,0.13676734406619628,,-0.011170989941768128,0.03848516433823024
2012-09-30,,-0.043488063046905,,,,,,,-0.023655773398721047,-0.08098592680396144,,,,,-0.05781308010283959,,0.012602079985095438,-0.03280640800410506
2012-11-30,,-0.06383350466196525,,,,,,,-0.002169121743417435,-0.01792817985607542,,,,,-0.028037418648196533,,0.032378815247704695,-0.0288462406479032
2012-12-31,,-0.06818614745090645,,,,,,,0.0,0.058823674549647986,,,,,-0.05769215308896858,,0.03462694478663919,-0.009901367810154826
2013-01-31,,0.09755912935945821,,,,,,,0.0,0.003831415392462567,,,,,0.10408160479484474,,0.018867808925396412,0.009333878215770808
2013-02-28,,0.0,,,,,,,0.01304355773524768,0.06106860236660294,,,,,0.077634057205483,,0.09764785579377566,-0.012549577853414706
2013-03-31,,-0.044432154940280744,,,,,,,0.010913525732580087,-0.03597120553340705,,,,,-0.045208118129262176,,0.00039506261303268175,0.004013470272715924
